"x.start","x.end","y.start","y.end","avg_log_p_value","RSS","r_squared","nb_points","leftmost","segment.squared_length","slope","loss","is_best","relative_segment_squared_length","linearity","relative_linearity","n","n_breakpoints"
-1.01478390222991,-0.944335460686119,-0.503539010813884,-0.514789626928427,-0.534041052533737,0,1,2,2,0.00508955927890537,-0.1597,0.00815409,0,0.238458134278613,Inf,NA,10000,2
-0.944335460686119,-0.8,-0.514817066856554,-0.53742,-0.0971287430113747,3.89042784413135e-07,0.996838098833939,3,3,0.0213436177981614,-0.1566,0.00872356,0,1,2.50005170926315,0,10000,2
-1.65,-1.48196698350283,-0.439035,-0.481396123458937,-0.864742213289089,6.28657610937212e-06,0.992148811070775,4,1,0.0300295594138415,-0.2521,4.40999999999996e-06,1,0.0640353048395976,2.10506457175105,1,31622,1
-1.48196698350283,-0.8,-0.481440873415697,-0.543684,-0.554037577005356,0.000105162442907072,0.978286030411061,14,2,0.468953173394938,-0.09127,0.0251952129,0,1,1.66326077475009,0.790123399096754,31622,1
-1.65,-1.43105835049184,-0.440125,-0.490372108562123,-0.827607283090594,1.8648795127743e-05,0.986078543356479,5,1,0.0504602178082074,-0.2295,0.00042025,0,0.351525111526254,1.8563153208213,0.583456885973534,31622,2
-1.43105835049184,-1.0530446840113,-0.490417697840771,-0.515956301148196,-0.630904447444456,9.60996655085861e-06,0.971247118464209,7,2,0.143546552304952,-0.06756,0.0332843536,0,1,1.5413186249784,0.484450543038686,31622,2
-1.0530446840113,-0.8,-0.516058020662163,-0.54822,-0.443521230611196,4.68146710876883e-07,0.999341707302344,6,3,0.0650660050213086,-0.1271,0.01510441,0,0.453274592642823,3.18158096244579,1,31622,2
-2.3,-1.68334718245429,-0.281091,-0.298252447912297,-0.632706581815613,2.52636363348007e-06,0.99288249899637,13,1,0.380555212681508,-0.02783,0.0493595089,0,0.453944595459207,2.14767246294166,1,10000,1
-1.68334718245429,-0.8,-0.298251223344715,-0.53914,-0.70624350155833,0.00113434309058441,0.987563433254302,18,2,0.838329647468413,-0.2727,0.00051529,0,1,1.90529949498194,0.88714621426596,10000,1
-2.3,-1.60838867825096,-0.281194,-0.300019660178009,-0.827441673816158,2.94984482496143e-06,0.99313874467937,14,1,0.478680625852589,-0.02722,0.0496309284,0,1,2.16359641943217,0.847708849963721,10000,2
-1.60838867825096,-1.42832927952663,-0.299784521574847,-0.379964971826793,-0.235021436132291,1.44410650881979e-05,0.994220046794701,4,2,0.0388502916715739,-0.4453,0.03814209,0,0.0811611951128726,2.23807567762836,0.876890228590802,10000,2
-1.42832927952663,-0.8,-0.380172643634083,-0.5316,-0.647176877976733,7.42021579214268e-05,0.997196420778239,13,3,0.41772792776642,-0.241,8.10000000000001e-05,1,0.872665207668257,2.55228716737446,1,10000,2
-2.15,-1.66512935481422,-0.0546500000000003,-0.408120700340435,-0.830849773446012,0.00258739790343057,0.976930369369569,10,1,0.360041078562033,-0.729,0.000441000000000001,1,0.450237878992358,1.63695935894443,0.808721396713519,31622,1
-1.66512935481422,-0.8,-0.4078021607806,-0.63412,-0.393253533581134,0.000791312715576563,0.990540517441487,18,2,0.799668564910204,-0.2616,0.23853456,0,1,2.02413261921436,1,31622,1
-2.15,-1.98115900583162,-0.0270000000000001,-0.202594633935114,-1.12512207753145,2.97061710310994e-05,0.997738086940177,4,1,0.0593407567785732,-1.04,1000000.0841,0,0.0908913808790813,2.64552409187942,0.994777615131502,31622,2
-1.98115900583162,-1.58340044997913,-0.203522124319409,-0.434102759147098,-0.65396253975186,7.16975742523941e-05,0.997809277179994,8,2,0.211379297911399,-0.5797,0.02900209,0,0.32376662043776,2.65941256783276,1,31622,2
-1.58340044997913,-0.8,-0.433733046335272,-0.63162,-0.35342954442374,0.000197729665144444,0.996227880778169,16,3,0.65287551145821,-0.2526,0.24740676,0,1,2.42341458937976,0.91125935805992,31622,2
-1.7,-1.32200052401718,-0.17077,-0.402067879353888,-0.459904085833299,9.38068065400442e-05,0.997619826224944,8,1,0.196382312836892,-0.6119,0.13097161,0,0.682197305010182,2.62339133420696,1,10000,1
-1.32200052401718,-0.8,-0.402392675493518,-0.52642,-0.515058170186882,5.37134460713151e-05,0.996553465667849,11,2,0.287867324298446,-0.2376,0.00015376,1,1,2.46261739098682,0.938715226690056,10000,1
-1.7,-1.36974904542497,-0.16964,-0.374659792600181,-0.394618542510425,7.72136222838583e-05,0.997146179501064,7,1,0.151098808355541,-0.6208,0.13749264,0,0.737162172209951,2.54457334683912,0.967620016147757,10000,2
-1.36974904542497,-1.24128763007,-0.37505838783397,-0.423886571810393,-0.879103025936988,2.01323906128735e-06,0.997220624942663,3,2,0.018886526785437,-0.3801,0.01692601,0,0.0921412502333845,2.55605284424767,0.971985302564683,10000,2
-1.24128763007,-0.8,-0.423872746424949,-0.52506,-0.438359298148683,1.85395631050517e-05,0.997654279624329,9,3,0.204973632738858,-0.2293,0.00042849,0,1,2.62972375971454,1,10000,2
-2.3,-2.02157474365267,0.38633,0.316974268643879,-2.82026737088424,1.40515229580683e-05,0.994959683042038,6,1,0.0823308408440208,-0.2491,0.25090081,0,0.0339083547744338,2.29754215229143,1,3162,1
-2.02157474365267,-0.8,0.316885039498546,-0.65048,-0.354706909949932,0.0175826609056528,0.99145088367753,25,2,2.4280399739741,-0.7919,0.00175561,1,1,2.0680787737056,0.900126585987999,3162,1
-2.3,-1.92113368962764,0.38985,0.280547069457575,-2.27142935683501,0.000139500780199686,0.984293067896106,8,1,0.155486811760326,-0.2885,0.21298225,0,0.286336662580635,1.80390863357628,0.691026573348856,3162,2
-1.92113368962764,-1.38957024364167,0.280480455411499,-0.229873609079634,-0.386476150160162,0.00115876331348858,0.995449795055092,11,2,0.543020968251102,-0.9601,0.04414201,0,1,2.34196904192787,0.897142356220162,3162,2
-1.38957024364167,-0.8,-0.22928302094858,-0.60932,-0.280550372300991,0.000365175838361509,0.99754798289359,12,3,0.492021177634226,-0.6446,0.01110916,0,0.90608136039179,2.61047650430312,1,3162,2
-1.6,-1.50232080973003,-0.1856,-0.208359251332903,-0.378570554271482,0,1,2,1,0.0100592077330315,-0.233,0.267289,0,0.0156440076072948,Inf,NA,3162,1
-1.50232080973003,-0.8,-0.208221233838754,-0.5952,-0.483476205334995,0.00213514727096514,0.990054732847621,15,2,0.643007085239523,-0.551,0.039601,0,1,2.00238354625038,0,3162,1
-1.6,-1.41917769179826,-0.18514,-0.229821192356649,-0.30540940123613,3.81228540319051e-07,0.999500564224476,4,1,0.0346931160938158,-0.2471,0.25290841,0,0.156848991722722,3.30152035153987,1,3162,2
-1.41917769179826,-1.2257693739757,-0.229661676400004,-0.381525887554278,-0.672350526132921,5.80164692954838e-06,0.999247809977493,4,2,0.0604695160324618,-0.7852,0.00123904,1,0.273385146321385,3.12367243161407,0.946131508823548,3162,2
-1.2257693739757,-0.8,-0.3817690097306,-0.58154,-0.455360497676854,0.000147585584562883,0.995550412327209,9,3,0.221188008368879,-0.4692,0.07884864,0,1,2.35168023165465,0.712302206635739,3162,2
-1.95,-1.78879158017066,-0.255991,-0.266085871249713,-18.0880747897454,4.39389359488835e-08,0.999104389447912,4,1,0.0260900610494211,-0.06262,0.3162712644,0,0.0226640783349799,3.04788079820301,0.911503815719174,31622,1
-1.78879158017066,-0.8,-0.265560986432118,-0.68204,-13.8029636094877,0.000133686153545249,0.999546887325573,20,2,1.15116355775887,-0.4212,0.04153444,0,1,3.34379378960497,1,31622,1
-1.95,-1.77063535039103,-0.2559445,-0.267152996954064,-18.0880747897454,4.39389359488835e-08,0.999104389447912,4,1,0.0322973079333167,-0.06249,0.3164175001,0,0.0407794313175094,3.04788079820301,0.902614904533977,31622,2
-1.77063535039103,-1.62130178943748,-0.267219794232773,-0.338720703217335,-18.868788703737,5.37935329910335e-06,0.995331255667721,3,2,0.0274128924126872,-0.4788,0.02137444,1,0.034612239684667,2.33079990806122,0.690254926551873,31622,2
-1.62130178943748,-0.8,-0.33843076326774,-0.68116,-12.9089944752083,7.4625194179953e-05,0.999579973512232,17,3,0.791999959044284,-0.4173,0.04313929,0,1,3.37672332120046,1,31622,2
-2.75,-2.18075348532994,-0.0147,-0.08619736224256,-4.10744302418569,0.000734446557257018,0.884803595422815,12,1,0.329153467271659,-0.1256,0.01547536,0,0.153596918077098,0.938561075571281,0.846695933310832,31622,1
-2.18075348532994,-0.8,-0.0861386224667964,-0.57244,-0.564322762613921,0.0478583774300783,0.922106429077101,28,2,2.14296921704146,-0.3522,0.01044484,0,1,1.10849838607495,1,31622,1
-2.75,-1.95806838851917,-0.01945,-0.0997518654041561,-3.41517082448907,0.00110481080736832,0.887759020087691,16,1,0.633604066850011,-0.1014,0.02208196,0,0.906808655401247,0.949848550384447,0.477878156328454,31622,2
-1.95806838851917,-1.62071707264617,-0.100245409228758,-0.359668571135097,-0.642366735520766,0.000430625568224175,0.989711253036265,7,2,0.181106287254729,-0.769,0.269361,0,0.259197750492106,1.98763751346609,1,31622,2
-1.62071707264617,-0.8,-0.35937746156476,-0.51794,-0.35006195899692,0.000459537771345609,0.988077337363871,17,3,0.698718591927922,-0.1932,0.00322624,1,1,1.92362674467589,0.967795552078017,31622,2
-1.35,-1.26670609811045,-0.4219275,-0.42778722599793,-0.117001369869526,0,1,2,1,0.00697221048075616,-0.07035,0.0322741225,0,0.0310235754987523,Inf,NA,31622,1
-1.26670609811045,-0.8,-0.427746302706906,-0.51096,-0.270429317777071,6.13532683074669e-06,0.999064923529186,10,2,0.224739101430671,-0.1783,0.00514089,0,1,3.02915287095162,0,31622,1
-1.35,-1.23308370481349,-0.4215715,-0.432434192985779,-0.187915334177551,8.32727226646784e-07,0.98107134440039,3,1,0.0137874181790419,-0.09291,0.0246772681,0,0.1609359284005,1.72288023053726,0.426325714237261,31622,2
-1.23308370481349,-0.945407363637962,-0.432373496976989,-0.486341578581518,-0.259789957591739,1.39987052841944e-07,0.999909056831001,6,2,0.0856702311042129,-0.1876,0.00389376,1,1,4.0412299164728,1,31622,2
-0.945407363637962,-0.8,-0.486283955190652,-0.50968,-0.271936723142226,5.69934635948562e-08,0.99955965015959,3,3,0.0216906763128636,-0.1609,0.00793881,0,0.253188021478291,3.35620215671609,0.830490277980867,31622,2
-1.25,-1.02003543014842,-0.6391,-0.641804383341455,-0.352598514818308,9.31049897835049e-08,0.973796723487577,5,1,0.0528910170762817,-0.01176,0.5449982976,0,1,1.58164440019568,0.655582355231856,3162,1
-1.02003543014842,-0.8,-0.641814057732015,-0.648908,-0.345019318912147,1.00913310851056e-07,0.996132585424021,5,2,0.0484659145374999,-0.03224,0.5151794176,0,0.916335461418719,2.41257927028299,1,3162,1
-1.25,-1.07479407145701,-0.639175,-0.640958596352568,-0.412432468074994,3.04643372334331e-08,0.977030025768423,4,1,0.0307002986125597,-0.01018,0.5473336324,0,1,1.63883949200961,0.396676099663021,3162,2
-1.07479407145701,-0.929320149576127,-0.640973640802896,-0.644428646447567,-0.40531558838992,2.10600068542678e-08,0.992589766597155,3,2,0.0211745990114104,-0.02375,0.5274390625,0,0.689719643402677,2.13016811267231,0.515600693467081,3162,2
-0.929320149576127,-0.8,-0.64443963184667,-0.649068,-0.207470843727514,4.73248514331998e-10,0.999926112645519,3,3,0.0167451228781546,-0.03579,0.5100959241,1,0.545438436592408,4.13142988297458,1,3162,2
-2.3,-1.87638565075522,-0.130032,-0.152127724456608,-1.60432997894881,1.27143567656548e-05,0.969789507037938,9,1,0.179937337925341,-0.05216,0.0391406656,0,0.136318779594498,1.519842188035,0.845584366531268,10000,1
-1.87638565075522,-0.8,-0.152032875138152,-0.55374,-0.628895991297148,0.00499450229370492,0.984055416142362,22,2,1.31997468331651,-0.3732,0.01517824,0,1,1.79738681105193,1,10000,1
-2.3,-1.77706064205226,-0.130094,-0.157401893272031,-1.51259457532415,1.58007432907778e-05,0.981416638642001,11,1,0.274211293125746,-0.05222,0.0391169284,0,0.477156227954739,1.73087572806054,0.809539202475979,10000,2
-1.77706064205226,-1.52207211360214,-0.157534221189164,-0.307977452974739,-0.726786432936402,6.56036762987086e-05,0.99272387669323,5,2,0.0876523156312489,-0.59,0.1156,0,0.152524164199633,2.13809994965858,1,10000,2
-1.52207211360214,-0.8,-0.307793545281397,-0.53864,-0.533480608388592,0.000729356486266577,0.989864952574628,15,3,0.574678222898007,-0.3197,0.00485809,1,1,1.99417421475301,0.932685216643615,10000,2
-2.25,-1.56411937512981,-0.3523225,-0.362741026691778,-0.67376535570628,5.64061677860992e-06,0.958804330685316,14,1,0.470540777270749,-0.01519,0.0551357361,0,0.776947756597539,1.38514843667538,0.711305071731338,31622,1
-1.56411937512981,-0.8,-0.362824960599947,-0.5103,-0.49445190945051,0.000361586441856683,0.988710722198398,16,2,0.605627306694819,-0.193,0.003249,0,1,1.94733383990064,1,31622,1
-2.25,-1.62711839002787,-0.352555,-0.361287800171809,-0.720502514475756,2.52680191630095e-06,0.972534859073625,13,1,0.388057761840318,-0.01402,0.0556865604,0,1,1.56121816822865,0.394512628550813,31622,2
-1.62711839002787,-1.21727222561401,-0.36130003747089,-0.421752346721933,-0.617694578306135,7.2362891467098e-06,0.996841487933971,8,2,0.171628360178529,-0.1475,0.01050625,0,0.4422752926384,2.50051745969097,0.631869226117929,31622,2
-1.21727222561401,-0.8,-0.421770568672812,-0.5167,-0.337317357384687,8.56413060692359e-07,0.999889676970836,9,3,0.183127707200977,-0.2275,0.00050625,1,0.471908373466144,3.957333822148,1,31622,2
-1.15,-0.999704747472312,-0.47197,-0.494844937434714,-0.55132778220455,1.67867843098215e-07,0.999420344480668,4,1,0.0231119256950035,-0.1522,0.00956484,0,0.556441734171509,3.23683002453826,1,10000,1
-0.999704747472312,-0.8,-0.494860113414637,-0.53552,-0.645099380204496,3.61164243824681e-07,0.999303685238379,4,2,0.0415352125401145,-0.2036,0.00215296,0,1,3.15719439784066,0.97539703163469,10000,1
-1.15,-0.995451793312847,-0.471975,-0.495389053313104,-0.55132778220455,1.67867843098215e-07,0.999420344480668,4,1,0.0244333660827638,-0.1515,0.00970225,0,1,3.23683002453826,0,10000,2
-0.995451793312847,-0.851529410018004,-0.495347846273603,-0.525341270952248,-0.69088594519786,0,1,2,2,0.0216132579372212,-0.2084,0.00173056,1,0.884579630330508,Inf,NA,10000,2
-0.851529410018004,-0.8,-0.525409412096579,-0.5352,-0.599312815211132,0,1,2,3,0.00275113570829818,-0.19,0.0036,0,0.112597490619147,Inf,NA,10000,2
-2.7,-2.08363267473648,0.7702,-0.0347757267941535,-1.40059947591104,0.00366541500000708,0.995300117192818,13,1,1.02789460038028,-1.306,1000000.309136,0,0.507370862177716,2.32791297117676,1,31622,1
-2.08363267473648,-0.8,-0.0347315855337511,-0.64972,-0.466301768886678,0.00445655542410536,0.994717433166103,26,2,2.02592359357885,-0.4791,0.07338681,0,1,2.27715499964073,0.978195932509289,31622,1
-2.7,-2.22007274217862,0.782999999999999,0.115901111628276,-1.44350384444894,0.000619191076436595,0.99844914245607,10,1,0.67535109966674,-1.39,1000000.4096,0,0.543657135262655,2.80942809304812,1,31622,2
-2.22007274217862,-1.81585553669315,0.117081640082512,-0.180988127242473,-0.868821524740472,0.000682556601631013,0.987992249213382,8,2,0.252237135403653,-0.7374,0.000158759999999999,1,0.203050707266305,1.9205383341825,0.683604730419985,31622,2
-1.81585553669315,-0.8,-0.181322810736713,-0.63988,-0.426001358832569,0.000870507665816369,0.99777794901223,21,3,1.24223716725517,-0.4514,0.08916196,0,1,2.65324597984463,0.944407862372428,31622,2
-1.25,-1.18786924665067,-0.44415,-0.452786174715557,-0.436079524125298,0,1,2,1,0.003934814025473,-0.139,0.012321,0,0.0251129004092322,Inf,NA,31622,1
-1.18786924665067,-0.8,-0.452831034457259,-0.53184,-0.418669891065167,4.39856658186271e-07,0.999899097221317,8,2,0.156684969133492,-0.2037,0.00214369,0,1,3.99609687390289,0,31622,1
-1.25,-1.18286739736294,-0.44415,-0.453481431766552,-0.436079524125298,0,1,2,1,0.00459386195563972,-0.139,0.012321,0,0.0904420689827959,Inf,NA,31622,2
-1.18286739736294,-0.962159000763916,-0.453401308965081,-0.499021734542099,-0.480296077607825,1.1125198147154e-07,0.999791640986901,4,2,0.0507934195591387,-0.2067,0.00187489,1,1,3.68118770828781,0,31622,2
-0.962159000763916,-0.8,-0.499075768047064,-0.53154,-0.35704370452251,6.51363263681061e-08,0.9998700088988,4,3,0.0273494678850457,-0.2002,0.00248004,0,0.538445100220172,3.88608637716969,0,31622,2
-1.6,-1.38938187234826,-0.3904,-0.484862230251803,-0.315647012662887,1.41729554209161e-05,0.997189178084226,5,1,0.0532831086396671,-0.4485,0.09090225,0,0.145342581803495,2.55116666895921,0.744254081952865,10000,1
-1.38938187234826,-0.8,-0.484478445436453,-0.62316,-0.587825192212452,7.39484599656607e-06,0.999626592386539,12,2,0.366603565028909,-0.2353,0.26491609,0,1,3.42781683140406,1,10000,1
-1.6,-1.42690708768029,-0.38944,-0.470205152888377,-0.373672010833428,6.21946531568598e-06,0.997716980641695,4,1,0.0364841662164016,-0.4666,0.08031556,1,0.120331743368782,2.64149040600024,0,10000,2
-1.42690708768029,-1.33606638061154,-0.469830203773161,-0.497209592883682,-0.766346677282769,0,1,2,2,0.009001665008816,-0.3014,0.20124196,0,0.0296892092122319,Inf,NA,10000,2
-1.33606638061154,-0.8,-0.497225220470472,-0.62304,-0.509523270178601,7.34450481249279e-06,0.999517084311144,11,3,0.303196523170019,-0.2347,0.26553409,0,1,3.31612868510962,0,10000,2
-3.1,-1.26849895913069,-0.413947,-0.499349893535736,-16.5087193892937,0.000491502672033399,0.979014498903695,37,1,3.36168971692964,-0.04663,0.3345118569,0,1,1.6780806561517,0.642992835902562,3162,1
-1.26849895913069,-0.8,-0.49939322800546,-0.69204,-15.2775158988851,8.58489405478838e-05,0.997544142386526,10,2,0.256604053466457,-0.4112,0.04571044,0,0.0763318673267752,2.60979681647027,1,3162,1
-3.1,-1.81474510697179,-0.41754,-0.468436093763917,-16.8262510327732,6.02660029976991e-05,0.98959452811888,26,1,1.65447055241338,-0.0396,0.34269316,0,1,1.98273822004442,0.652527256303596,3162,2
-1.81474510697179,-1.22990502860293,-0.46843891854744,-0.512190804810214,-15.6366355429803,2.53790331484972e-05,0.987540606284685,12,2,0.34395214481804,-0.07481,0.3027090361,0,0.207892575855349,1.90450309030121,0.626779755175206,3162,2
-1.22990502860293,-0.8,-0.511841011449584,-0.69296,-15.3861803360945,2.44368940211339e-05,0.999084944022565,9,3,0.217622421631616,-0.4213,0.04149369,1,0.13153598975465,3.03855233768493,1,3162,2
-3.2,-1.31683098007943,-0.42316,-0.512516369995231,-6.6561270082038,0.000835588220268997,0.968540535638114,38,1,3.55431011844733,-0.04745,0.3335640025,0,1,1.50224867607566,0.774838374553156,10000,1
-1.31683098007943,-0.8,-0.512509121466211,-0.6673,-17.9649626215109,0.000287337160957952,0.988486422757091,11,2,0.291074478047125,-0.2995,0.10595025,0,0.0818933824981704,1.93878972107182,1,10000,1
-3.2,-1.98544253925227,-0.428776,-0.472888726974357,-6.18126195911246,3.92892914589345e-05,0.990932146163195,25,1,1.47709575813908,-0.03632,0.3465441424,0,1,2.04249548880805,0.951543571337965,10000,2
-1.98544253925227,-1.23217689813285,-0.472913443893818,-0.531562706711376,-9.02756038989966,3.0499997382503e-05,0.99286338251348,15,2,0.570848862120099,-0.07786,0.2993621796,0,0.38646706482949,2.14650758024259,1,10000,2
-1.23217689813285,-0.8,-0.531501562629915,-0.67036,-17.844717813562,0.000114258061339436,0.992662985139749,9,3,0.206058536908594,-0.3213,0.09223369,1,0.139502490460197,2.13448060131251,0.994396954829891,10000,2
-3.3,-1.17371336268531,-0.428808,-0.533506354021375,-14.8152053150499,0.00152325425828276,0.963427237285128,43,1,4.53205660935778,-0.04924,0.3314995776,0,1,1.43684223171815,1,3162,1
-1.17371336268531,-0.8,-0.533468335982546,-0.6695,-12.9010230843477,0.000596882887698191,0.958802491568716,8,2,0.158166291064922,-0.364,0.068121,0,0.0348994517717056,1.38512904870631,0.964009143195907,3162,1
-3.3,-1.81578291835757,-0.435184,-0.492356041984866,-14.9340210683913,0.000109368445631851,0.987061734370845,30,1,2.20616898782388,-0.03852,0.3439587904,0,1,1.88812393681804,0.940295241601408,3162,2
-1.81578291835757,-1.05978430303605,-0.492419019553954,-0.561441693132809,-14.3014072451044,7.41258062315932e-05,0.987419833341433,15,2,0.576298035836041,-0.0913,0.28483569,0,0.261221166201094,1.90031360543951,0.946365758042603,3162,2
-1.05978430303605,-0.8,-0.561031855730781,-0.67648,-12.9533787489372,8.52313212144211e-05,0.990182787220654,6,3,0.0808161581191306,-0.4444,0.03261636,1,0.0366318983564564,2.00801179595719,1,3162,2
-2.45,-2.09428800005905,-0.0682865,-0.0922010177560301,-13.8187835685349,6.29183959094602e-06,0.986916254464534,8,1,0.127102931061494,-0.06723,0.3111073729,0,0.0627561046035533,1.88326791101738,0.653905224887975,31622,1
-2.09428800005905,-0.8,-0.0924915263730023,-0.68424,-15.1807133977603,0.00100859029400821,0.998681840104562,26,2,2.02534768313674,-0.4572,0.02815684,0,1,2.88003190575518,1,31622,1
-2.45,-2.03884644363613,-0.068367,-0.0956429269291793,-13.92983985394,6.56653343193879e-06,0.990152363771538,9,1,0.169791223100505,-0.06634,0.3121009956,0,0.120256976815759,2.00666800261225,0.570840407632327,31622,2
-2.03884644363613,-1.88495348887777,-0.0952546970343342,-0.19486960664942,-15.0647372428159,2.49874483617981e-06,0.998808821802412,3,2,0.0336061717418803,-0.6473,0.000497289999999999,1,0.0238020348886791,2.92402326417637,0.831802086780658,31622,2
-1.88495348887777,-0.8,-0.195179771867188,-0.67972,-15.2130021125518,0.000134860394203879,0.999694709874644,22,3,1.41190330570704,-0.4466,0.03182656,0,1,3.51528724277824,1,31622,2
-1.45,-1.17650835879777,-0.390575,-0.616615841453642,-0.332125012864774,0.000282212703042644,0.990649824699584,6,1,0.125892139812559,-0.8265,0.00585225,1,0.833252859665886,2.02918024674356,1,3162,1
-1.17650835879777,-0.8,-0.616125605968372,-0.7127,-0.268260941294723,0.000256113559626794,0.964273773075444,8,2,0.151085157827167,-0.2565,0.24354225,0,1,1.44701284756387,0.713102175070963,3162,1
-1.45,-1.28184126046102,-0.383185,-0.542044561242473,-0.19482888184325,3.12957731387261e-05,0.997155808890944,4,1,0.0535137218814891,-0.9447,0.03790809,0,0.71387951834213,2.54604122551609,1,3162,2
-1.28184126046102,-1.06833974281854,-0.542160703299808,-0.653394993991539,-0.389214992121636,1.96362558243413e-05,0.994220403595847,4,2,0.0579559654613337,-0.521,0.052441,0,0.77313958465112,2.23810248780249,0.879051943610545,3162,2
-1.06833974281854,-0.8,-0.653454368104963,-0.70782,-0.300443685281147,3.63218484965847e-05,0.980748098593632,6,3,0.0749618395072687,-0.2026,0.29964676,0,1,1.71552637111581,0.673801489906381,3162,2
-3,-1.21350695053377,-0.42174,-0.510921733029354,-12.8020363542363,0.000579145944434608,0.976629964520014,36,1,3.19951079729725,-0.04992,0.3307170064,0,1,1.63134062826885,0.702487138345111,3162,1
-1.21350695053377,-0.8,-0.511001369003751,-0.6824,-2.00153165242684,0.000123283880004702,0.995238273815004,9,2,0.20036548884713,-0.4145,0.04431025,0,0.0626237889293532,2.32223558158217,1,3162,1
-3,-1.7714419705767,-0.42586,-0.477066298666363,-13.1581742889433,7.01474595424405e-05,0.987726240201565,25,1,1.51197691668357,-0.04168,0.3402622224,0,1,1.91102238025649,0.637667021390588,3162,2
-1.7714419705767,-1.16872974113975,-0.477050358649451,-0.525176930169991,-11.041625103982,1.92970017286609e-05,0.991615567121733,12,2,0.365578198399182,-0.07985,0.2971885225,0,0.241788214069469,2.07652630767552,0.692892118446527,3162,2
-1.16872974113975,-0.8,-0.525576243724085,-0.68472,-2.17915439412281,1.97254942931663e-05,0.998992829481156,8,3,0.161288357162594,-0.4316,0.03740356,1,0.106673822452508,2.99689699506341,1,3162,2
-2.05,-1.77354781317915,-0.15956,-0.390895189931689,-13.2619595906482,0.000227250451645187,0.992637102975091,6,1,0.129941781698761,-0.8368,0.04485924,0,0.12592394121455,2.13295127338267,1,31622,1
-1.77354781317915,-0.8,-0.390960106453932,-0.68098,-6.21778811712379,0.00139394439278983,0.990643314424975,20,2,1.03190688319838,-0.2979,0.10699441,0,1,2.02887796444497,0.951206898049457,31622,1
-2.05,-1.73259389027227,-0.16332,-0.413943864241017,-11.3901941495411,0.000487141786917068,0.988961916667599,7,1,0.163558959819592,-0.7896,0.02709316,1,0.355015751316238,1.95710633153681,0.680343039606189,31622,2
-1.73259389027227,-1.07614508685494,-0.414101066247421,-0.586681456665837,-7.91088417484804,0.000255444331038343,0.991942564327872,13,2,0.46070902266502,-0.2629,0.13111641,0,1,2.09380315306372,0.727862548159969,31622,2
-1.07614508685494,-0.8,-0.587093244044646,-0.69664,-3.55911109442545,9.15698523884453e-06,0.998671524237048,6,3,0.0882566007344626,-0.3967,0.05212089,0,0.191566903170103,2.87664636455995,1,31622,2
-1.95,-1.8427550986844,-0.234575,-0.238596683799335,-15.0923279888573,1.44190256749841e-09,0.999796305899113,3,1,0.0115176427987751,-0.0375,0.34515625,0,0.00878629877307538,3.69102154826736,1,10000,1
-1.8427550986844,-0.8,-0.238494838256494,-0.71128,-15.6300410600526,0.00516211394463063,0.987124508188199,21,2,1.31086400499714,-0.4534,0.02944656,0,1,1.89023617299962,0.512117349704159,10000,1
-1.95,-1.75324463328306,-0.2345385,-0.242324109860989,-15.1947923303159,3.36917550037892e-08,0.998283282232389,4,1,0.0387732900528231,-0.03957,0.3427282849,0,0.0622295058276675,2.76530109799242,1,10000,2
-1.75324463328306,-1.53319360606157,-0.241819737023544,-0.403249170593233,-16.5985215942025,2.32162786659989e-05,0.998277450153909,5,2,0.0744819166038657,-0.7336,0.01179396,1,0.119540355152777,2.76382820189105,0.999467365017706,10000,2
-1.53319360606157,-0.8,-0.403562389902646,-0.69596,-15.3157379290267,0.000247099201558345,0.997785216783012,15,3,0.623069226360212,-0.3988,0.05116644,0,1,2.65466877611067,0.959992666996709,10000,2
-1.75,-1.28714461168227,-0.3454,-0.481849768476065,-1.31893883768929,4.01786295420118e-05,0.997762941209895,10,1,0.232853649811924,-0.2948,0.00200704,1,0.957881035426329,2.65032260245549,1,31622,1
-1.28714461168227,-0.8,-0.481976726116397,-0.55802,-0.419470996854743,4.08670055914848e-05,0.991935468896691,10,2,0.243092452194011,-0.1561,0.00881721,0,1,2.09342087876049,0.789873986216232,31622,1
-1.75,-1.33698481230645,-0.344775,-0.468638254789294,-1.33604653998476,2.56106197337475e-05,0.99810539166759,9,1,0.185923651152532,-0.2999,0.00249001,0,1,2.72248055701731,0.808697620731613,31622,2
-1.33698481230645,-1.01735787396118,-0.468626302129459,-0.527597472254162,-0.76871296924607,6.41509796248453e-07,0.999569968786969,6,2,0.105638978621849,-0.1845,0.00429025,0,0.568184725111613,3.36650002080423,1,31622,2
-1.01735787396118,-0.8,-0.527609436306099,-0.55504,-0.149480334020226,1.48995249752084e-06,0.996275933108876,5,3,0.0479968811974903,-0.1262,0.01532644,0,0.258153714710096,2.42898252688907,0.721515672620968,31622,2
-2,-1.56306747415235,0.857999999999999,0.382180479351909,-16.0179465919065,0.000439621575444345,0.99753462276939,9,1,0.417314248373386,-1.089,1000000.215296,0,0.388354129126703,2.60811661933294,0.869608750699009,3162,1
-1.56306747415235,-0.8,0.382240542483085,-0.3194,-19.2770379990768,0.000720697137395019,0.998998119239355,16,2,1.07457142096521,-0.9195,0.08673025,0,1,2.9991839631748,1,3162,1
