"dataset_id","x.start","x.end","y.start","y.end","avg_log_p_value","RSS","r_squared","nb_points","leftmost","segment.squared_length","slope","loss","is_best","relative_segment_squared_length","linearity","relative_linearity","n","n_breakpoints","true_gamma"
57,-0.912770136890599,-0.8,-0.60030106125913,-0.66352,-15.1951035943266,1.51300254509512e-07,0.999905436131426,3,3,0.0167137379898462,-0.5606,0.00414736,0,0.538930410579003,4.02427476926927,0,3162,2,0.3125
58,-2.45,-1.42442704715153,-0.3447435,-0.407682912116311,-8.5196865724007,0.00105134315534684,0.873314944848701,21,1,1.05576125121187,-0.06137,0.3176787769,0,1,0.897274615172943,0.468530439195707,31622,1,0.3125
58,-1.42442704715153,-0.8,-0.407775453000284,-0.67528,-14.1661462119081,0.00102757068487188,0.987840460260682,13,2,0.461467819879904,-0.4284,0.03865156,0,0.437094863398519,1.91508286358776,1,31622,1,0.3125
58,-2.45,-1.6265373019904,-0.3502605,-0.38543059183199,-6.44228321044444,2.95181730197045e-05,0.984380953353468,17,1,0.679327750372715,-0.04271,0.3390616441,0,1,1.80634547806347,0.617481728256748,31622,2,0.3125
58,-1.6265373019904,-1.21968113124071,-0.385528847445639,-0.480448392081542,-16.0628350239123,1.8262537502765e-05,0.996814976522721,8,2,0.174541663630989,-0.2333,0.15342889,0,0.256932921605553,2.49688736206799,0.853536791447599,31622,2,0.3125
58,-1.21968113124071,-0.8,-0.479869065877642,-0.68396,-13.8946471118185,4.21711512046245e-05,0.998812434412006,9,3,0.21778536131042,-0.4863,0.01923769,1,0.320589525734716,2.92534239541481,1,31622,2,0.3125
59,-1.6,-1.08718428278429,-0.34256,-0.552506754628111,-0.7624422891507,0.000170268735235786,0.996319117042246,11,1,0.307057599602337,-0.4094,0.11600836,0,1,2.4340479917382,1,10000,1,0.375
59,-1.08718428278429,-0.8,-0.55253199296179,-0.6328,-0.710208234282548,2.52656928782256e-05,0.992660940487879,6,2,0.0889177652322141,-0.2795,0.22137025,0,0.289580083174523,2.13435959061064,0.876876543870627,10000,1,0.375
59,-1.6,-1.54450266408149,-0.33636,-0.367460707048732,-1.37822360476619,0,1,2,1,0.00404720827298269,-0.5604,0.03594816,1,0.0159232205252947,Inf,NA,10000,2,0.375
59,-1.54450266408149,-1.07653759629717,-0.367863332236138,-0.555423731404094,-0.625601996791702,0.00012011161307541,0.995033614142627,9,2,0.254170208002429,-0.4008,0.12194064,0,1,2.30395954148343,0,10000,2,0.375
59,-1.07653759629717,-0.8,-0.555377126796422,-0.63278,-0.710208234282548,2.52656928782256e-05,0.992660940487879,6,3,0.0824642469459856,-0.2799,0.22099401,0,0.32444497564875,2.13435959061064,0,10000,2,0.375
60,-2.75,-1.9724142198952,1.151,0.168131573947536,-1.0734578507916,0.0165500762833478,0.98792102772849,16,1,1.57066998835203,-1.264,1000000.264196,0,0.763944488880159,1.9179700156983,1,10000,1,0.375
60,-1.9724142198952,-0.8,0.168776852228212,-0.65672,-0.356977478494986,0.0229347095765727,0.984116556894437,24,2,2.05600015605116,-0.7041,0.00210681,1,1,1.7990553482778,0.937999725518544,10000,1,0.375
60,-2.75,-2.38737067574387,1.206,0.624342563893175,-0.834152481161564,0.000701234509091614,0.997349667174983,8,1,0.469825399788819,-1.604,1000000.729316,0,0.242592366634656,2.57669958455676,1,10000,2,0.375
60,-2.38737067574387,-1.36622024371531,0.624466508671253,-0.321016676343998,-0.650066732461595,0.00463081798504886,0.996762443733799,20,2,1.93668665797872,-0.9259,0.03094081,0,1,2.48978267514598,0.966268124568457,10000,2,0.375
60,-1.36622024371531,-0.8,-0.321895562678521,-0.60376,-0.505685883168402,0.00117288634079897,0.987388526693124,12,3,0.400052925419575,-0.4978,0.06360484,0,0.206565643322551,1.89923417499152,0.737080172781657,10000,2,0.375
61,-3.25,-1.33406870247664,-0.4456975,-0.536838351823186,-0.850831513719556,0.00081696109171689,0.971555984079245,39,1,3.6790993917006,-0.04757,0.3334254049,0,1,1.54600908694732,0.896348272382957,20000,1,0.3125
61,-1.33406870247664,-0.8,-0.536921841167718,-0.69052,-13.6638899355658,0.000435739190066941,0.981154231642058,11,2,0.30882177336175,-0.2876,0.11383876,0,0.0839395027104725,1.72478615129946,1,20000,1,0.3125
61,-3.25,-1.82972890160106,-0.45028,-0.506181870432982,-0.381017655506555,7.1016973074426e-05,0.991060599290669,29,1,2.02029501206523,-0.03936,0.3429742096,0,1,2.04869159500213,1,20000,2,0.3125
61,-1.82972890160106,-1.22230982941145,-0.50613686002959,-0.562061934006088,-3.50574432645156,7.27724057501501e-05,0.976413299839489,12,2,0.37208554315897,-0.09207,0.2840143849,0,0.184173866161561,1.62733281376993,0.794327861616594,20000,2,0.3125
61,-1.22230982941145,-0.8,-0.562094871257746,-0.69394,-14.4851971554642,0.0002389614275706,0.983843582701935,9,3,0.195728729990587,-0.3122,0.09784384,1,0.096881261806663,1.7916549381273,0.874536188120319,20000,2,0.3125
62,-1.65,-1.45755163003641,-0.3208855,-0.338615768324746,-12.7757988380372,2.76031816612306e-07,0.997405146406236,4,1,0.0373507375165111,-0.09213,0.2839504369,0,0.0671730035162527,2.58588714078829,1,5000,1,0.3125
62,-1.45755163003641,-0.8,-0.338501388256529,-0.69016,-13.6711445331865,0.000657823603787343,0.995972686054448,14,2,0.556037925376882,-0.5348,0.00813603999999999,0,1,2.39498451404628,0.926175190041817,5000,1,0.3125
62,-1.65,-1.42770805883309,-0.321156,-0.340575423980341,-12.8184837260299,8.41583310970072e-07,0.99560985919432,5,1,0.0497908211354806,-0.08736,0.2890567696,0,0.261280815383868,2.35752155033889,0.870108161579579,5000,2,0.3125
62,-1.42770805883309,-1.19270149841994,-0.340698176558556,-0.491854396216296,-12.936976469294,2.0228787996696e-05,0.998047720633497,5,2,0.0780762861784406,-0.6432,0.00033124,1,0.409710770974018,2.70945803572177,1,5000,2,0.3125
62,-1.19270149841994,-0.8,-0.491943422517121,-0.6826,-14.2152397300176,6.38110335608124e-05,0.997427984060689,8,3,0.190564397398749,-0.4855,0.01946025,0,1,2.58972634432745,0.955809726588949,5000,2,0.3125
63,-1.65,-1.53764731286975,-0.2779925,-0.285020160579997,-15.1740579543953,1.56742782800362e-09,0.999926057364742,3,1,0.0126725143186159,-0.06255,0.3163500025,0,0.0176843747289646,4.13110507556989,1,5000,1,0.3125
63,-1.53764731286975,-0.8,-0.285304562854332,-0.7006,-16.0850181190849,0.00488993958463618,0.978442304543616,15,2,0.716593858297971,-0.563,0.00384400000000001,1,1,1.66639766760729,0.403378185043479,5000,1,0.3125
63,-1.65,-1.48187225189609,-0.277812,-0.289029483353493,-15.0941059900316,2.32641332381582e-08,0.999582129633862,4,1,0.0283927716152769,-0.06672,0.3116765584,0,0.154760648733959,3.37895842636513,1,5000,2,0.3125
63,-1.48187225189609,-1.13666083337214,-0.28856483098232,-0.542122617888166,-17.1458046690251,0.000143000913154591,0.996227290495701,7,2,0.183462474779913,-0.7345,0.01199025,0,1,2.42334663384934,0.717187466688139,5000,2,0.3125
63,-1.13666083337214,-0.8,-0.542658246985053,-0.67234,-15.2000555723082,2.76287514416767e-05,0.997347569583752,7,3,0.13015787379185,-0.3852,0.05750404,0,0.709452295070106,2.57635600054098,0.762470464400612,5000,2,0.3125
64,-2.8,-1.52314066848731,-0.392132,-0.445836703483424,-7.70184196454163,0.000104786072868763,0.984054261246152,26,1,1.63325394764727,-0.04206,0.3398190436,0,1,1.79735535542462,0.74976095152531,20000,1,0.3125
64,-1.52314066848731,-0.8,-0.445892338452381,-0.68988,-9.32430692092965,0.000320572598316411,0.995993527943869,15,2,0.582462405407753,-0.3374,0.08271376,1,0.35662696927615,2.39723788197837,1,20000,1,0.3125
64,-2.8,-2.03084889358986,-0.394628,-0.421156021660086,-7.43316167518831,2.60847669876286e-06,0.997422101900523,16,1,0.592297160425137,-0.03449,0.3487020601,0,1,2.58873425366596,1,20000,2,0.3125
64,-2.03084889358986,-1.50830341792885,-0.42122593191048,-0.450937867656566,-8.13173042750695,2.38978788069446e-06,0.996452560576208,10,2,0.273936573259573,-0.05686,0.3227830596,0,0.462498542223211,2.45008501183598,0.946441299784389,20000,2,0.3125
64,-1.50830341792885,-0.8,-0.450849257132599,-0.68976,-9.32430692092965,0.000320572598316411,0.995993527943869,15,3,0.558772074907144,-0.3373,0.08277129,0,0.94339819982603,2.39723788197837,0.926027025981363,20000,2,0.3125
65,-1.9,-1.08012170124902,-0.0140900000000002,-0.513313896109471,-0.584124428330755,0.00131664482327991,0.996530713409287,17,1,0.92142492320952,-0.6089,0.01990921,0,1,2.4597598224917,0.893383924125381,31622,1,0.375
65,-1.08012170124902,-0.8,-0.513748682554381,-0.62266,-0.648086466666498,1.16936628032194e-05,0.998235208367442,6,2,0.0903298425783861,-0.3888,0.13046544,0,0.0980327754362754,2.75330656402822,1,31622,1,0.375
65,-1.9,-1.7186378007555,-0.0352100000000002,-0.11158162210186,-0.520704000474982,1.28739925378497e-05,0.994285798401276,4,1,0.0387248719772712,-0.4211,0.10817521,0,0.082050459536826,2.24304444164509,0.75341697734588,31622,2,0.375
65,-1.7186378007555,-1.14202477480392,-0.111838296450663,-0.485310553359498,-0.608975198022064,0.0001571382561191,0.998946006486284,12,2,0.471964108377609,-0.6477,0.01046529,1,1,2.97716206176669,1,31622,2,0.375
65,-1.14202477480392,-0.8,-0.485195916654803,-0.6244,-0.632587957636732,2.21533222939517e-05,0.998009028017866,7,3,0.136358723399652,-0.407,0.117649,0,0.288917570169455,2.70093485151967,0.907217946313914,31622,2,0.375
66,-2.8,-1.53220669731296,0.33932,-0.3286802911858,-2.05753832640997,0.0545718217795526,0.948976951765711,26,1,2.05352424736242,-0.5269,0.07667361,0,1,1.29223359919965,0.747235098372276,31622,1,0.125
66,-1.53220669731296,-0.8,-0.328399979722655,-0.55802,-0.515103514540959,0.0013079254817868,0.981351386641524,15,2,0.588852001302124,-0.3136,0.00404496,1,0.286751910554967,1.72935345517704,1,31622,1,0.125
66,-2.8,-2.29717613527743,0.25782,0.1693732821953,-3.7888885108125,0.000856535790165717,0.904963433592527,11,1,0.260654660824963,-0.1759,0.00549081,0,0.182494545049233,1.02210926277981,0.473698118514401,31622,2,0.125
66,-2.29717613527743,-1.93056375390295,0.169249869991811,-0.178701941170711,-0.629955115125346,0.000421943337296205,0.993045320317218,7,2,0.255475101068349,-0.9491,0.48874081,0,0.178868132237942,2.15772286785795,1,31622,2,0.125
66,-1.93056375390295,-0.8,-0.178695801537459,-0.56614,-0.658047381737341,0.00222137244110502,0.992539507878715,23,3,1.42828740856141,-0.3427,0.00859329,0,1,2.12723252393361,0.985869202955333,31622,2,0.125
67,-3.25,-1.2155554432162,-0.4407275,-0.53661087196122,-7.5376974693802,0.000962490733737312,0.970692482098805,41,1,4.14815827564588,-0.04713,0.3339337369,0,1,1.53302096107232,0.712922270415905,5000,1,0.3125
67,-1.2155554432162,-0.8,-0.536247822207993,-0.7006,-9.70611934461243,0.000167123728474942,0.99292598378442,9,2,0.199697964731588,-0.3955,0.05267025,0,0.0481413561059201,2.15033394899837,1,5000,1,0.3125
67,-3.25,-1.96320765868024,-0.4466975,-0.4934981374538,-3.73652242437393,3.73209315001514e-05,0.992344263942687,26,1,1.65802482934528,-0.03637,0.3464852769,0,1,2.11601304790994,0.54514879844216,5000,2,0.3125
67,-1.96320765868024,-1.16224415212815,-0.493427548397721,-0.552370452844889,-14.3607974367228,4.43639687136561e-05,0.990454662818616,16,2,0.645016804812875,-0.07359,0.3040529881,0,0.389027228903187,2.02020872589493,0.520466714802063,5000,2,0.3125
67,-1.16224415212815,-0.8,-0.552111739732134,-0.70324,-8.68479104060161,2.40048789726878e-06,0.999868638830652,8,3,0.154060576802637,-0.4172,0.04318084,1,0.0929181361315757,3.88153299421507,1,5000,2,0.3125
68,-1.95,-1.32808982681477,-0.2955195,-0.320389687825677,-2.22621209211308,0.000243884135707427,0.748996209536009,13,1,0.387390789753762,-0.03999,0.0441042001,0,1,0.600319720092008,0.268593252530465,3162,1,0.125
68,-1.32808982681477,-0.8,-0.320420916132649,-0.47024,-0.554008548904026,0.000129557516673152,0.994179656467591,11,2,0.30132462307611,-0.2837,0.00113569,0,0.777831148922363,2.23505138135932,1,3162,1,0.125
68,-1.95,-1.76951324632233,-0.286655,-0.309955839899788,-4.0295426820944,2.86126770512428e-06,0.986218943801951,4,1,0.0331183973931407,-0.1291,0.01461681,0,0.101075952769979,1.86071749625957,0.792760508821437,3162,2,0.125
68,-1.76951324632233,-1.35091327443386,-0.309917659157991,-0.314526444848483,-1.56191220808684,4.9675376327281e-06,0.810576975910184,8,2,0.175247177370568,-0.01101,0.0571162201,0,0.534846997960363,0.72256723426919,0.307850476737299,3162,2,0.125
68,-1.35091327443386,-0.8,-0.314607365282209,-0.47002,-0.535115236861838,0.000129664946225404,0.995503619735247,12,3,0.32765852297736,-0.2821,0.00103041,1,1,2.34713696703412,1,3162,2,0.125
69,-1.6,-1.53326961547789,-0.316,-0.324674949987875,-0.502680003512225,0,1,2,1,0.00452819897576106,-0.13,0.3844,0,0.00742104525616397,Inf,NA,5000,1,0.375
69,-1.53326961547789,-0.8,-0.32458339719652,-0.59384,-0.294346361668817,0.000450887016139366,0.99523416329319,15,2,0.61018344713636,-0.3672,0.14653584,0,1,2.32186084208739,0,5000,1,0.375
69,-1.6,-1.48081581671827,-0.3163,-0.328575970878018,-0.397461979580508,4.88046948454678e-09,0.999908083811908,3,1,0.01435556900553,-0.103,0.418609,0,0.0396658103050864,4.03660799481887,0,5000,2,0.375
69,-1.48081581671827,-1.36857576519991,-0.328715558040367,-0.393163795622211,-0.579756846288401,0,1,2,2,0.0167514044922506,-0.5742,0.03090564,1,0.0462857329220056,Inf,NA,5000,2,0.375
69,-1.36857576519991,-0.8,-0.392983357970391,-0.58954,-0.255721316728198,6.76256639465318e-05,0.998419856151276,12,3,0.36191291429862,-0.3457,0.16345849,0,1,2.80130337515726,0,5000,2,0.375
70,-1.15,-0.933218330073993,-0.614632,-0.622505510251713,-0.210977864395801,3.40742353054063e-06,0.905165879472848,5,1,0.0470562845795921,-0.03632,0.5093391424,0,1,1.02303537900601,0.332764610251016,5000,1,0.375
70,-0.933218330073993,-0.8,-0.622459266568315,-0.6525,-0.835583014396423,2.12713522540947e-07,0.999157347528329,3,2,0.0186495691328168,-0.2255,0.27510025,1,0.396324726854975,3.07435150100337,1,5000,1,0.375
70,-1.15,-1.00547715928275,-0.6152675,-0.618526490058174,-0.135625746089966,5.32472037251311e-09,0.997909476930399,3,1,0.0208974725051825,-0.02255,0.5291835025,0,1,2.67974503550638,0,5000,2,0.375
70,-1.00547715928275,-0.920886906753705,-0.618548486190217,-0.625367306446584,-0.324006041854554,0,1,2,2,0.00720200713261649,-0.08061,0.4480829721,0,0.344635320411616,Inf,NA,5000,2,0.375
70,-0.920886906753705,-0.8,-0.625368800743118,-0.65252,-0.835583014396423,2.12713522540947e-07,0.999157347528329,3,3,0.0153508318455658,-0.2246,0.27604516,0,0.734578396586424,3.07435150100337,0,5000,2,0.375
71,-1.35,-1.20125940193152,-0.56393,-0.592517942948762,-0.438597328757268,6.05778255070876e-06,0.966845225679729,3,1,0.0229410359958115,-0.1922,0.31114084,0,0.138921996660456,1.47945392392132,0.74434026187087,10000,1,0.375
71,-1.20125940193152,-0.8,-0.592478369750764,-0.65672,-0.369035501077337,3.98174396379447e-05,0.989710466752655,9,2,0.165136094695518,-0.1601,0.34798201,0,1,1.98760432520843,1,10000,1,0.375
71,-1.35,-1.16002902352829,-0.563615,-0.601438221415517,-0.340399672781837,7.0859348405296e-06,0.985897520048319,4,1,0.0375195679798614,-0.1991,0.30349081,0,0.969705027849624,1.85070450900237,0.635793443504117,10000,2,0.375
71,-1.16002902352829,-0.964923648558604,-0.601484279183673,-0.626496788254787,-0.421389932947194,2.52504321378279e-07,0.998772159716202,4,2,0.0386917329520949,-0.1282,0.38663524,0,1,2.91085812210076,1,10000,2,0.375
71,-0.964923648558604,-0.8,-0.626513484072315,-0.65996,-0.397488268262927,1.76248423604212e-06,0.996581878844567,4,3,0.0283184792815828,-0.2028,0.29942784,1,0.731899998292777,2.46621254775826,0.84724587881267,10000,2,0.375
72,-2.35,-1.5859219404085,-0.305808,-0.335393102467383,-16.613017037243,1.51772228580397e-05,0.98823264861074,16,1,0.584690559437114,-0.03872,0.3437242384,0,0.803336747989038,1.92932127772346,0.693614712693613,20000,1,0.3125
72,-1.5859219404085,-0.8,-0.33526516456549,-0.66716,-15.4251608942859,0.000251074686722903,0.998346310645512,16,2,0.727827478203565,-0.4223,0.04108729,0,1,2.78154606933156,1,20000,1,0.3125
72,-2.35,-1.60948346318471,-0.306829,-0.331902889936566,-16.5733082081639,6.79696028492088e-06,0.993058267478024,15,1,0.548993441253458,-0.03386,0.3494464996,0,1,2.15853212452627,0.703839066908584,20000,2,0.3125
72,-1.60948346318471,-0.960783945902471,-0.331982906068154,-0.593084461774255,-15.9477471709286,6.41252333831992e-05,0.999142563103197,13,2,0.488985086114358,-0.4025,0.04950625,0,0.890693857831726,3.0667978320769,1,20000,2,0.3125
72,-0.960783945902471,-0.8,-0.593160975287437,-0.67664,-14.1726276399832,4.29015003844323e-06,0.998660922176183,4,3,0.0328202248269296,-0.5192,0.01119364,1,0.0597825444908679,2.87319418215745,0.93687107513431,20000,2,0.3125
73,-1.1,-0.925798754381006,-0.497815,-0.514250887524152,-0.635358028888435,1.80768951328439e-06,0.984015542190052,4,1,0.0306162123739156,-0.09435,0.0242269225,0,1,1.79630209033639,0.68387982267135,20000,1,0.125
73,-0.925798754381006,-0.8,-0.514360210704268,-0.53362,-0.193123112734802,2.77684813344805e-07,0.997637532409579,3,2,0.0161962660875287,-0.1531,0.00938961,0,0.529009463669895,2.626634140659,1,20000,1,0.125
73,-1.1,-1.04377546878898,-0.498579,-0.501958656571094,-0.222376764715087,0,1,2,1,0.00317261998843724,-0.06011,0.0360582121,0,0.111970593448152,Inf,NA,20000,2,0.125
73,-1.04377546878898,-0.876532340178547,-0.502005219011177,-0.521087659985628,-0.771345540302305,6.19790196342164e-08,0.999040437370039,3,2,0.0283344036209499,-0.1141,0.01846881,0,1,3.01792667391575,0,20000,2,0.125
73,-0.876532340178547,-0.8,-0.521020325062325,-0.53374,-0.18100565171053,0,1,2,3,0.00601898922372495,-0.1662,0.00702244,1,0.212426889383147,Inf,NA,20000,2,0.125
74,-1.4,-1.17032640756527,-0.466976,-0.484467940799829,-0.793584562994673,2.02839159629012e-06,0.98620580674106,5,1,0.0530559270548175,-0.07616,0.0302203456,0,0.376567721861245,1.86030369376659,0.570918829117149,31622,1,0.125
74,-1.17032640756527,-0.8,-0.484528012188704,-0.54578,-0.265209855733702,1.58595828776924e-06,0.999448479259376,8,2,0.140893454151036,-0.1654,0.00715716,1,1,3.25843815073205,1,31622,1,0.125
74,-1.4,-1.33357474510407,-0.4661,-0.473240714901313,-1.21698390897418,0,1,2,1,0.00446330429729111,-0.1075,0.02030625,0,0.0295250141590083,Inf,NA,31622,2,0.125
74,-1.33357474510407,-1.18362541824685,-0.473285261811397,-0.48243966821603,-0.511318332341667,5.64793476054202e-08,0.997002400677119,3,2,0.0225686037815559,-0.06105,0.0357021025,0,0.149292609648844,2.5232264180157,0,31622,2,0.125
74,-1.18362541824685,-0.8,-0.482420168531095,-0.54568,-0.265209855733702,1.58595828776924e-06,0.999448479259376,8,3,0.151170267802541,-0.1649,0.00724201,0,1,3.25843815073205,0,31622,2,0.125
75,-3.2,-1.32878866250882,-0.435532,-0.522992417914337,-0.453638050014663,0.000824340819653542,0.968010667918826,38,1,3.50908119425726,-0.04674,0.3343846276,0,1,1.49499482763983,0.803219800855807,31622,1,0.3125
75,-1.32878866250882,-0.8,-0.523079133117063,-0.69906,-0.352699751420523,0.000424902966504218,0.986235908746113,11,2,0.310586715106742,-0.3328,0.08538084,0,0.0885094125536416,1.86125245673346,1,31622,1,0.3125
75,-3.2,-1.97271296831139,-0.441032,-0.485202060270473,-0.478641631411285,4.93438285393562e-05,0.988389525894689,25,1,1.50818445237534,-0.03599,0.3469327801,0,1,1.93515004579833,0.944744606708886,31622,2,0.3125
75,-1.97271296831139,-1.26115260604845,-0.485187569860761,-0.540667931306402,-0.382223743658365,8.02692277719944e-05,0.977222987371472,14,2,0.509396219649907,-0.07797,0.2992418209,0,0.337754588868508,1.64250323741335,0.801873776360319,31622,2,0.3125
75,-1.26115260604845,-0.8,-0.540740547313325,-0.70136,-0.380076996968369,0.000225833409902732,0.991053182121426,10,3,0.238460334646643,-0.3483,0.07656289,1,0.158110855917575,2.04833140306524,1,31622,2,0.3125
76,-2.45,-1.62270294244081,-0.3369625,-0.373984043325774,-3.86152998172287,0.000276902120166618,0.880631428970614,17,1,0.685791016116316,-0.04475,0.3366900625,0,0.881656896178281,0.923110005076458,0.457403815381579,31622,1,0.3125
76,-1.62270294244081,-0.8,-0.374149853335115,-0.69196,-3.86048435452787,0.00147368892247917,0.990409330666639,17,2,0.777843420823922,-0.3863,0.05697769,0,1,2.01815108233492,1,31622,1,0.3125
76,-2.45,-1.73155253720672,-0.339155,-0.365090953406837,-4.34972251902709,4.06834864696327e-06,0.995560068842605,15,1,0.516839430473221,-0.0361,0.34680321,0,1,2.35262376371313,0.730486210951385,31622,2,0.3125
76,-1.73155253720672,-1.34475168530376,-0.365096974923705,-0.467251079911278,-2.66921199712584,4.32867027517023e-05,0.99412542583928,8,2,0.160050360198672,-0.2641,0.13024881,0,0.309671342320243,2.2310236092864,0.692729542236075,31622,2,0.3125
76,-1.34475168530376,-0.8,-0.466756775319385,-0.701,-4.06133726853177,3.06096020194049e-05,0.999398309997824,11,3,0.351624286950055,-0.43,0.038025,1,0.680335644337558,3.2206272047888,1,31622,2,0.3125
77,-1.7,-1.32010670399321,-0.20498,-0.414149248781337,-0.407949507486905,0.000690793189119354,0.97875617740743,8,1,0.188070690986649,-0.5506,0.03976036,0,0.611006707347775,1.67276733403644,0.616739264398768,5000,1,0.375
77,-1.32010670399321,-0.8,-0.41474438080732,-0.60786,-0.334830839116782,7.36905594346474e-05,0.998060348847677,11,2,0.307804625914855,-0.3713,0.14341369,0,1,2.71227637122659,1,5000,1,0.375
77,-1.7,-1.62329572980502,-0.22307,-0.231960024915599,-0.42754209004985,0,1,2,1,0.00596257760914515,-0.1159,0.40208281,0,0.0155130173492819,Inf,NA,5000,2,0.375
77,-1.62329572980502,-1.38062712017645,-0.231767319539832,-0.390860860012317,-0.354130679274321,4.55082579468105e-05,0.995787982326111,5,2,0.0841988087191297,-0.6556,0.00891136000000001,1,0.219062570933311,2.37550981515594,0,5000,2,0.375
77,-1.38062712017645,-0.8,-0.391031268917954,-0.60836,-0.360083142809045,8.46761247998607e-05,0.998312802473653,12,3,0.384359630038134,-0.3743,0.14115049,0,1,2.77283407000068,0,5000,2,0.375
78,-1.2,-0.975921596438313,-0.5616604,-0.562284010197112,-0.556525467089453,1.40026973731495e-08,0.932545069672472,5,1,0.0502115198324319,-0.002783,0.061116245089,0,1,1.1709863019478,0.643494875235609,3162,1,0.125
78,-0.975921596438313,-0.8,-0.562281755730119,-0.5634928,-0.5453692870945,9.10963977099128e-09,0.984854940811768,4,2,0.0309498747216284,-0.006884,0.059105389456,0,0.616389920578299,1.81972902506653,1,3162,1,0.125
78,-1.2,-1.0835937676866,-0.5617468,-0.56191686950541,-0.478209405027045,2.60982459201954e-10,0.976852457609787,3,1,0.0135504398450381,-0.001461,0.061771634521,0,0.308739116345041,1.63549511190421,0,3162,2,0.125
78,-1.0835937676866,-0.874097656120895,-0.561951846009721,-0.56294716203577,-0.626807486672476,2.65432175168569e-10,0.999068230548287,4,2,0.0438896114151418,-0.004751,0.060147072001,0,1,3.03069153210394,0,3162,2,0.125
78,-0.874097656120895,-0.8,-0.562861966317564,-0.5635264,-0.511123161027112,0,1,2,3,0.00549090411472872,-0.008967,0.058096907089,1,0.125107148085489,Inf,NA,3162,2,0.125
79,-2.9,-2.09995665683224,-0.0613300000000001,-0.15437504081041,-4.26887223009126,0.00247113548489139,0.844053474660428,17,1,0.648726730566455,-0.1163,0.01787569,0,0.35141152146746,0.807024297358659,0.603999088671418,20000,1,0.125
79,-2.09995665683224,-0.8,-0.154213176322999,-0.5494,-0.454045209438785,0.0162399384952529,0.953882575933176,26,2,1.84605993525037,-0.304,0.002916,0,1,1.33613495863681,1,20000,1,0.125
79,-2.9,-1.92837732196343,-0.0655000000000001,-0.163633890481694,-3.73714320412435,0.00295547569953427,0.851637153114311,20,1,0.953680888936034,-0.101,0.022201,0,1,0.828674841730034,0.341433213595233,20000,2,0.125
79,-1.92837732196343,-1.67177074367694,-0.163816483641493,-0.327249213352157,-0.391529202704984,7.13135013707647e-05,0.993016960617427,5,2,0.0925571931605778,-0.6369,0.14969161,0,0.0970525825088499,2.15595550864125,0.888303566869402,20000,2,0.125
79,-1.67177074367694,-0.8,-0.327027947085675,-0.52152,-0.426416292274885,0.000226269993615349,0.996259308675111,18,3,0.797811388177874,-0.2231,0.00072361,1,0.836560108767562,2.42704812752172,1,20000,2,0.125
80,-1.7,-1.23207308384387,-0.22153,-0.426528781968,-0.252395228436054,0.000490136130123664,0.98777044928094,10,1,0.260980099471749,-0.4381,0.03538161,0,1,1.91258949748678,0.781312550637838,20000,1,0.125
80,-1.23207308384387,-0.8,-0.426565433853736,-0.52214,-0.273597923544522,2.62573999743009e-05,0.996434820214907,9,2,0.195821647476399,-0.2212,0.00082944,0,0.750331722122732,2.44791856463256,1,20000,1,0.125
80,-1.7,-1.53081279456717,-0.23216,-0.283626747892666,-0.256518084816636,6.44758831969279e-06,0.994281633874827,4,1,0.0312731366208172,-0.3042,0.00293764,0,0.125739283739253,2.24272804186856,0.92176386463824,20000,2,0.125
80,-1.53081279456717,-1.2864129614883,-0.283118519350707,-0.41225939114958,-0.262840892332109,5.78988601484584e-05,0.991636631152182,5,2,0.0764086431779515,-0.5284,0.07750656,0,0.307214724930675,2.07761874919875,0.8539037510365,20000,2,0.125
80,-1.2864129614883,-0.8,-0.412684746815197,-0.52276,-0.264605679533415,3.90075099457588e-05,0.996310929603442,10,3,0.248714130467521,-0.2263,0.00056169,1,1,2.43308305728469,1,20000,2,0.125
81,-1.65,-1.43165784082268,-0.3941,-0.457855910479778,-0.708138769886642,8.00419941002056e-06,0.996258691873062,5,1,0.0517381145953196,-0.292,0.001764,1,0.127924021236989,2.42697652267097,1,20000,1,0.125
81,-1.43165784082268,-0.8,-0.457939198407829,-0.53178,-0.552627891826071,5.0717535659958e-05,0.991915760727767,13,2,0.404444091852544,-0.1169,0.01771561,0,1,2.09236084099138,0.86212652716091,20000,1,0.125
81,-1.65,-1.42143043881504,-0.3941,-0.460842311866008,-0.708138769886642,8.00419941002056e-06,0.996258691873062,5,1,0.0566985804935042,-0.292,0.001764,0,0.258431536703757,2.42697652267097,0.728894732985384,20000,2,0.125
81,-1.42143043881504,-0.955712536811276,-0.460938370871265,-0.510956473546469,-0.574340225198868,1.28835030955577e-05,0.992617082240903,9,2,0.219394974842016,-0.1074,0.02033476,0,1,2.13177196930872,0.640235843173695,20000,2,0.125
81,-0.955712536811276,-0.8,-0.510906276676456,-0.53554,-0.503775141737279,1.46699538492459e-07,0.99953190576046,4,3,0.0248532144449838,-0.1582,0.00842724,0,0.113280691423677,3.32966670335322,1,20000,2,0.125
82,-1.6,-1.44231791978931,-0.47676,-0.526650610178661,-0.351105364866635,2.59701268695301e-06,0.997928935660088,4,1,0.0273527114035687,-0.3164,0.18800896,1,0.0643972803686447,2.68380640905686,0.907710362937533,20000,1,0.375
